Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
1148,3,65,69,A,1
1149,3,66,69,A,1
1150,14,66,69,B,1
1151,5,66,70,B,1
1152,18,66,70,A,1
1153,3,67,70,A,1
1154,16,67,70,B,1
1155,5,67,70,B,1
1156,5,67,71,B,1
1157,18,67,71,A,1
1158,12,67,71,A,1
1159,12,67,71,A,1
1160,13,67,71,B,1
1161,7,67,71,B,1
1162,11,67,71,B,1
1163,14,67,71,B,1
1164,6,67,71,A,1
1165,21,67,71,A,1
1166,9,67,71,A,1
1167,5,67,71,B,1
1168,5,67,71,B,1
1169,5,67,72,B,1
1170,9,67,72,A,1
1171,12,67,72,A,1
1172,3,68,72,A,1
1173,14,68,72,B,1
1174,5,68,73,B,1
1175,22,68,73,A,1
1176,18,68,73,A,1
1177,3,68,73,A,1
1178,12,68,73,A,1
1179,5,68,73,B,1
1180,14,68,73,B,1
1181,3,68,73,A,1
1182,3,69,73,A,1
1183,14,69,73,B,1
1184,6,69,73,A,1
1185,7,69,73,B,1
1186,11,69,73,B,1
1187,12,69,73,A,1
1188,3,70,73,A,1
1189,19,70,73,B,1
1190,16,70,73,B,1
1191,14,70,73,B,1
1192,6,70,73,A,1
1193,4,70,73,A,1
1194,10,70,73,A,1
1195,12,70,73,A,1
1196,13,70,73,B,1
1197,19,70,73,B,1
1198,11,70,73,B,1
1199,14,70,73,B,1
1200,12,70,73,A,1
1201,12,70,73,A,1
1202,13,70,73,B,1
1203,20,70,73,B,1
1204,11,70,73,B,1
1205,5,70,73,B,1
1206,14,70,73,B,1
1207,5,70,73,B,1
1208,14,70,73,B,1
1209,5,70,73,B,1
1210,5,70,74,B,1
1211,10,70,74,A,1
1212,3,70,74,A,1
1213,3,71,74,A,1
1214,16,71,74,B,1
1215,5,71,75,B,1
1216,15,71,75,A,1
1217,12,71,75,A,1
1218,12,71,75,A,1
1219,12,72,75,A,1
1220,16,72,75,B,1
1221,5,72,76,B,1
1222,4,72,76,A,1
1223,9,72,76,A,1
1224,12,72,76,A,1
1225,3,73,76,A,1
1226,16,73,76,B,1
1227,5,73,76,B,1
1228,5,73,77,B,1
1229,9,73,77,A,1
1230,3,73,77,A,1
1231,13,73,77,B,1
1232,7,73,77,B,1
1233,1,73,77,B,1
1234,14,73,78,B,1
1235,18,73,78,A,1
1236,3,73,78,A,1
1237,3,73,78,A,1
1238,12,73,78,A,1
1239,3,74,78,A,1
1240,14,74,78,B,1
1241,6,74,78,A,1
1242,21,74,78,A,1
1243,18,74,78,A,1
1244,3,75,78,A,1
1245,8,75,78,B,1
1246,5,75,78,B,1
1247,5,75,78,B,1
1248,5,75,78,B,1
1249,6,75,78,A,1
1250,21,75,78,A,1
1251,9,75,78,A,1
1252,3,75,78,A,1
1253,3,75,78,A,1
1254,13,75,78,B,1
1255,20,75,78,B,1
1256,18,75,78,A,1
1257,3,76,78,A,1
1258,16,76,78,B,1
1259,5,76,78,B,1
1260,5,76,78,B,1
1261,5,76,78,B,1
1262,5,76,79,B,1
1263,9,76,79,A,1
1264,3,77,79,A,1
1265,7,77,79,B,1
1266,1,77,79,B,1
1267,14,77,79,B,1
1268,14,77,79,B,1
1269,5,77,79,B,1
1270,5,77,79,B,1
1271,6,77,79,A,1
1272,21,77,79,A,1
1273,10,77,79,A,1
1274,12,77,79,A,1
1275,3,77,79,A,1
1276,13,77,79,B,1
1277,7,77,79,B,1
1278,8,77,79,B,1
1279,14,77,79,B,1
1280,5,77,80,B,1
1281,17,77,80,A,1
1282,15,77,80,A,1
1283,3,78,80,A,1
1284,5,78,80,B,1
1285,5,78,80,B,1
1286,5,78,81,B,1
1287,3,78,81,A,1
1288,3,79,81,A,1
1289,8,79,81,B,1
1290,14,79,81,B,1
1291,14,79,81,B,1
1292,6,79,81,A,1
1293,4,79,81,A,1
1294,18,79,81,A,1
1295,12,79,81,A,1
1296,13,79,81,B,1
1297,22,79,81,A,1
1298,18,79,81,A,1
1299,3,79,81,A,1
1300,13,79,81,B,1
1301,20,79,81,B,1
1302,11,79,81,B,1
1303,14,79,81,B,1
1304,6,79,81,A,1
1305,17,79,81,A,1
1306,10,79,81,A,1
1307,12,79,81,A,1
1308,12,79,81,A,1
1309,13,79,81,B,1
1310,20,79,81,B,1
1311,1,79,81,B,1
1312,14,79,81,B,1
1313,5,79,81,B,1
1314,14,79,81,B,1
1315,5,79,81,B,1
1316,6,79,81,A,1
1317,21,79,81,A,1
1318,9,79,81,A,1
1319,12,79,81,A,1
1320,13,79,81,B,1
1321,19,79,81,B,1
1322,1,79,81,B,1
1323,14,79,81,B,1
1324,5,79,81,B,1
1325,14,79,81,B,1
1326,14,79,81,B,1
1327,6,79,81,A,1
1328,7,79,81,B,1
1329,11,79,81,B,1
1330,12,79,81,A,1
1331,12,79,81,A,1
1332,12,79,81,A,1
1333,13,79,81,B,1
1334,20,79,81,B,1
1335,8,79,81,B,1
1336,14,79,81,B,1
1337,6,79,81,A,1
1338,21,79,81,A,1
1339,18,79,81,A,1
1340,3,79,81,A,1
1341,13,79,81,B,1
1342,19,79,81,B,1
1343,11,79,81,B,1
1344,5,79,81,B,1
1345,12,79,81,A,1
1346,13,79,81,B,1
1347,19,79,81,B,1
1348,8,79,81,B,1
1349,5,79,82,B,1
1350,10,79,82,A,1
1351,3,79,82,A,1
1352,13,79,82,B,1
1353,7,79,82,B,1
1354,16,79,82,B,1
1355,5,79,83,B,1
1356,22,79,83,A,1
1357,10,79,83,A,1
1358,12,79,83,A,1
1359,5,79,84,B,1
1360,10,79,84,A,1
1361,3,80,84,A,1
1362,11,80,84,B,1
1363,12,80,84,A,1
1364,13,80,84,B,1
1365,20,80,84,B,1
1366,16,80,84,B,1
1367,5,80,84,B,1
1368,14,80,84,B,1
1369,6,80,84,A,1
1370,17,80,84,A,1
1371,15,80,84,A,1
1372,12,80,84,A,1
1373,12,80,84,A,1
1374,13,80,84,B,1
1375,2,80,84,B,1
1376,1,80,84,B,1
1377,14,80,84,B,1
1378,14,80,84,B,1
1379,14,80,84,B,1
1380,6,80,84,A,1
1381,4,80,84,A,1
1382,15,80,84,A,1
1383,3,80,84,A,1
1384,3,80,84,A,1
1385,12,80,84,A,1
1386,5,80,85,B,1
1387,18,80,85,A,1
1388,3,80,85,A,1
1389,3,80,85,A,1
1390,3,81,85,A,1
1391,1,81,85,B,1
1392,14,81,85,B,1
1393,6,81,85,A,1
1394,22,81,85,A,1
1395,18,81,85,A,1
1396,14,81,85,B,1
1397,14,81,85,B,1
1398,6,81,85,A,1
1399,21,81,85,A,1
1400,15,81,85,A,1
1401,12,82,85,A,1
1402,16,82,85,B,1
1403,5,82,86,B,1
1404,3,82,86,A,1
1405,3,82,86,A,1
1406,3,82,86,A,1
1407,12,82,86,A,1
1408,12,82,86,A,1
1409,3,82,86,A,1
1410,12,83,86,A,1
1411,11,83,86,B,1
1412,14,83,86,B,1
1413,5,83,87,B,1
1414,9,83,87,A,1
1415,14,83,87,B,1
1416,6,83,87,A,1
1417,4,83,87,A,1
1418,9,83,87,A,1
1419,3,83,87,A,1
1420,3,83,87,A,1
1421,3,83,87,A,1
1422,12,83,87,A,1
1423,13,83,87,B,1
1424,20,83,87,B,1
1425,16,83,87,B,1
1426,14,83,87,B,1
1427,14,83,87,B,1
1428,5,83,88,B,1
1429,3,84,88,A,1
1430,14,84,88,B,1
1431,5,84,89,B,1
1432,18,84,89,A,1
1433,3,85,89,A,1
1434,2,85,89,B,1
1435,8,85,89,B,1
1436,5,85,90,B,1
1437,9,85,90,A,1
1438,3,85,90,A,1
1439,3,85,90,A,1
1440,13,85,90,B,1
1441,20,85,90,B,1
1442,1,85,90,B,1
1443,14,85,90,B,1
1444,6,85,90,A,1
1445,22,85,90,A,1
1446,18,85,90,A,1
1447,14,85,90,B,1
1448,6,85,90,A,1
1449,22,85,90,A,1
1450,15,85,90,A,1
1451,12,85,90,A,1
1452,3,86,90,A,1
1453,5,86,90,B,1
1454,6,86,90,A,1
1455,17,86,90,A,1
1456,10,86,90,A,1
1457,3,86,90,A,1
1458,13,86,90,B,1
1459,2,86,90,B,1
1460,1,86,90,B,1
1461,14,86,90,B,1
1462,5,86,91,B,1
1463,3,86,91,A,1
1464,12,86,91,A,1
1465,12,86,91,A,1
1466,3,86,91,A,1
1467,13,86,91,B,1
1468,22,86,91,A,1
1469,18,86,91,A,1
1470,3,86,91,A,1
1471,3,86,91,A,1
1472,3,87,91,A,1
1473,14,87,91,B,1
1474,6,87,91,A,1
1475,21,87,91,A,1
1476,15,87,91,A,1
1477,3,87,91,A,1
1478,13,87,91,B,1
1479,22,87,91,A,1
1480,18,87,91,A,1
1481,12,88,91,A,1
1482,20,88,91,B,1
1483,8,88,91,B,1
1484,5,88,91,B,1
1485,6,88,91,A,1
1486,17,88,91,A,1
1487,10,88,91,A,1
1488,5,88,91,B,1
1489,6,88,91,A,1
1490,4,88,91,A,1
1491,18,88,91,A,1
1492,3,89,91,A,1
1493,20,89,91,B,1
1494,1,89,91,B,1
1495,14,89,91,B,1
1496,14,89,91,B,1
1497,5,89,91,B,1
1498,14,89,91,B,1
1499,6,89,91,A,1
1500,21,89,91,A,1
1501,10,89,91,A,1
1502,3,89,91,A,1
1503,3,89,91,A,1
1504,3,89,91,A,1
1505,13,89,91,B,1
1506,17,89,91,A,1
1507,9,89,91,A,1
1508,3,90,91,A,1
1509,19,90,91,B,1
1510,8,90,91,B,1
1511,14,90,91,B,1
1512,6,90,91,A,1
1513,17,90,91,A,1
1514,11,90,91,B,1
1515,5,90,92,B,1
1516,9,90,92,A,1
1517,12,90,92,A,1
1518,13,90,92,B,1
1519,20,90,92,B,1
1520,16,90,92,B,1
1521,5,90,92,B,1
1522,14,90,92,B,1
1523,6,90,92,A,1
1524,4,90,92,A,1
1525,9,90,92,A,1
1526,12,90,92,A,1
1527,3,90,92,A,1
1528,13,90,92,B,1
1529,19,90,92,B,1
1530,1,90,92,B,1
1531,14,90,93,B,1
1532,22,90,93,A,1
1533,18,90,93,A,1
1534,5,90,94,B,1
1535,3,90,94,A,1
1536,14,90,94,B,1
1537,14,90,94,B,1
1538,6,90,94,A,1
1539,17,90,94,A,1
1540,15,90,94,A,1
1541,12,91,94,A,1
1542,5,91,94,B,1
1543,14,91,94,B,1
1544,5,91,95,B,1
1545,4,91,95,A,1
1546,15,91,95,A,1
1547,12,91,95,A,1
1548,13,91,95,B,1
1549,7,91,95,B,1
1550,11,91,95,B,1
1551,14,91,95,B,1
1552,14,91,95,B,1
1553,6,91,95,A,1
1554,2,91,95,B,1
1555,1,91,95,B,1
1556,14,91,95,B,1
1557,5,91,96,B,1
1558,4,91,96,A,1
1559,15,91,96,A,1
1560,12,91,96,A,1
1561,13,91,96,B,1
1562,19,91,96,B,1
1563,11,91,96,B,1
1564,14,91,96,B,1
1565,6,91,96,A,1
1566,7,91,96,B,1
1567,1,91,96,B,1
1568,12,91,96,A,1
1569,13,91,96,B,1
1570,2,91,96,B,1
1571,1,91,96,B,1
1572,5,91,97,B,1
1573,9,91,97,A,1
1574,12,91,97,A,1
1575,13,91,97,B,1
1576,20,91,97,B,1
1577,16,91,97,B,1
1578,5,91,97,B,1
1579,14,91,97,B,1
1580,6,91,97,A,1
1581,21,91,97,A,1
1582,15,91,97,A,1
1583,12,92,97,A,1
1584,7,92,97,B,1
1585,8,92,97,B,1
1586,5,92,98,B,1
1587,22,92,98,A,1
1588,10,92,98,A,1
1589,3,93,98,A,1
1590,5,93,98,B,1
1591,14,93,98,B,1
1592,14,93,98,B,1
1593,6,93,98,A,1
1594,17,93,98,A,1
1595,15,93,98,A,1
1596,3,93,98,A,1
1597,3,93,98,A,1
1598,3,94,98,A,1
1599,19,94,98,B,1
1600,11,94,98,B,1
1601,14,94,99,B,1
1602,17,94,99,A,1
1603,18,94,99,A,1
1604,12,94,99,A,1
1605,13,94,99,B,1
1606,2,94,99,B,1
1607,8,94,99,B,1
1608,12,94,99,A,1
1609,12,94,99,A,1
1610,12,95,99,A,1
1611,5,95,100,B,1
1612,15,95,100,A,1
1613,12,95,100,A,1
1614,14,95,100,B,1
1615,5,95,101,B,1
1616,15,95,101,A,1
1617,3,95,101,A,1
1618,14,95,102,B,1
1619,9,95,102,A,1
1620,3,96,102,A,1
1621,16,96,102,B,1
1622,14,96,103,B,1
1623,15,96,103,A,1
1624,12,96,103,A,1
1625,12,96,103,A,1
1626,12,96,103,A,1
1627,13,96,103,B,1
1628,21,96,103,A,1
1629,9,96,103,A,1
1630,12,96,103,A,1
1631,3,97,103,A,1
1632,1,97,103,B,1
1633,5,97,104,B,1
1634,21,97,104,A,1
1635,15,97,104,A,1
1636,12,97,104,A,1
1637,13,97,104,B,1
1638,2,97,104,B,1
1639,8,97,104,B,1
1640,14,97,104,B,1
1641,14,97,104,B,1
1642,6,97,104,A,1
1643,22,97,104,A,1
1644,10,97,104,A,1
1645,3,98,104,A,1
1646,11,98,104,B,1
1647,5,98,105,B,1
1648,15,98,105,A,1
1649,3,99,105,A,1
1650,7,99,105,B,1
1651,9,99,105,A,1
1652,12,99,105,A,1
1653,3,100,105,A,1
1654,8,100,105,B,1
1655,5,100,105,B,1
1656,6,100,105,A,1
1657,4,100,105,A,1
1658,10,100,105,A,1
1659,12,100,105,A,1
1660,12,100,105,A,1
1661,13,100,105,B,1
1662,19,100,105,B,1
1663,8,100,105,B,1
1664,5,100,105,B,1
1665,5,100,105,B,1
1666,5,100,105,B,1
1667,14,100,105,B,1
1668,5,100,105,B,1
1669,14,100,105,B,1
1670,5,100,106,B,1
1671,4,100,106,A,1
1672,18,100,106,A,1
1673,12,100,106,A,1
1674,3,100,106,A,1
1675,13,100,106,B,1
1676,17,100,106,A,1
1677,15,100,106,A,1
1678,3,100,106,A,1
1679,3,100,106,A,1
1680,13,100,106,B,1
1681,7,100,106,B,1
1682,1,100,106,B,1
1683,14,100,106,B,1
1684,5,100,106,B,1
1685,6,100,106,A,1
1686,4,100,106,A,1
1687,15,100,106,A,1
1688,3,101,106,A,1
1689,7,101,106,B,1
1690,11,101,106,B,1
1691,5,101,106,B,1
1692,14,101,106,B,1
1693,14,101,106,B,1
1694,5,101,106,B,1
1695,5,101,106,B,1
1696,14,101,107,B,1
1697,12,101,107,A,1
1698,14,101,107,B,1
1699,6,101,107,A,1
1700,4,101,107,A,1
1701,18,101,107,A,1
1702,12,101,107,A,1
1703,13,101,107,B,1
1704,19,101,107,B,1
1705,1,101,107,B,1
1706,5,101,107,B,1
1707,5,101,107,B,1
1708,5,101,107,B,1
1709,14,101,107,B,1
1710,6,101,107,A,1
1711,20,101,107,B,1
1712,1,101,107,B,1
1713,5,101,108,B,1
1714,15,101,108,A,1
1715,12,101,108,A,1
1716,13,101,108,B,1
1717,2,101,108,B,1
1718,8,101,108,B,1
1719,5,101,108,B,1
1720,14,101,109,B,1
1721,21,101,109,A,1
1722,11,101,109,B,1
1723,14,101,109,B,1
1724,5,101,110,B,1
1725,21,101,110,A,1
1726,10,101,110,A,1
1727,12,101,110,A,1
1728,13,101,110,B,1
1729,2,101,110,B,1
1730,11,101,110,B,1
1731,14,101,110,B,1
1732,6,101,110,A,1
1733,4,101,110,A,1
1734,9,101,110,A,1
1735,12,101,110,A,1
1736,13,101,110,B,1
1737,19,101,110,B,1
1738,11,101,110,B,1
1739,14,101,111,B,1
1740,3,101,111,A,1
1741,3,102,111,A,1
1742,14,102,111,B,1
1743,6,102,111,A,1
1744,7,102,111,B,1
1745,1,102,111,B,1
1746,14,102,111,B,1
1747,5,102,111,B,1
1748,14,102,111,B,1
1749,5,102,112,B,1
1750,12,102,112,A,1
1751,13,102,112,B,1
1752,20,102,112,B,1
1753,8,102,112,B,1
1754,5,102,113,B,1
1755,15,102,113,A,1
1756,12,102,113,A,1
1757,13,102,113,B,1
1758,19,102,113,B,1
1759,8,102,113,B,1
1760,5,102,113,B,1
1761,14,102,113,B,1
1762,14,102,113,B,1
1763,6,102,113,A,1
1764,22,102,113,A,1
1765,10,102,113,A,1
1766,3,102,113,A,1
1767,3,103,113,A,1
1768,14,103,113,B,1
1769,6,103,113,A,1
1770,17,103,113,A,1
1771,10,103,113,A,1
1772,3,103,113,A,1
1773,12,103,113,A,1
1774,14,103,113,B,1
1775,6,103,113,A,1
1776,4,103,113,A,1
1777,9,103,113,A,1
1778,3,103,113,A,1
1779,3,103,113,A,1
1780,12,103,113,A,1
1781,3,103,113,A,1
1782,3,103,113,A,1
1783,12,103,113,A,1
1784,13,103,113,B,1
1785,20,103,113,B,1
1786,11,103,113,B,1
1787,14,103,113,B,1
1788,5,103,113,B,1
1789,14,103,114,B,1
1790,18,103,114,A,1
1791,5,103,114,B,1
1792,14,103,114,B,1
1793,5,103,114,B,1
1794,14,103,114,B,1
1795,14,103,114,B,1
1796,6,103,114,A,1
1797,4,103,114,A,1
1798,15,103,114,A,1
1799,12,103,114,A,1
1800,12,103,114,A,1
1801,3,104,114,A,1
1802,19,104,114,B,1
1803,1,104,114,B,1
1804,5,104,114,B,1
1805,6,104,114,A,1
1806,21,104,114,A,1
1807,9,104,114,A,1
1808,3,104,114,A,1
1809,13,104,114,B,1
1810,21,104,114,A,1
1811,10,104,114,A,1
1812,12,104,114,A,1
1813,13,104,114,B,1
1814,2,104,114,B,1
1815,18,104,114,A,1
1816,3,104,114,A,1
1817,3,104,114,A,1
1818,3,104,114,A,1
1819,3,105,114,A,1
1820,2,105,114,B,1
1821,1,105,114,B,1
1822,5,105,115,B,1
1823,22,105,115,A,1
1824,10,105,115,A,1
1825,12,106,115,A,1
1826,7,106,115,B,1
1827,8,106,115,B,1
1828,14,106,115,B,1
1829,5,106,116,B,1
1830,21,106,116,A,1
1831,10,106,116,A,1
1832,14,106,116,B,1
1833,14,106,116,B,1
1834,6,106,116,A,1
1835,4,106,116,A,1
1836,10,106,116,A,1
1837,3,107,116,A,1
1838,8,107,116,B,1
1839,14,107,116,B,1
1840,5,107,117,B,1
1841,10,107,117,A,1
1842,5,107,118,B,1
1843,9,107,118,A,1
1844,12,107,118,A,1
1845,3,107,118,A,1
1846,3,107,118,A,1
1847,3,107,118,A,1
1848,3,107,118,A,1
1849,13,107,118,B,1
1850,2,107,118,B,1
1851,1,107,118,B,1
1852,14,107,118,B,1
1853,6,107,118,A,1
1854,22,107,118,A,1
1855,9,107,118,A,1
1856,12,107,118,A,1
1857,3,108,118,A,1
1858,2,108,118,B,1
1859,8,108,118,B,1
1860,5,108,119,B,1
1861,17,108,119,A,1
1862,10,108,119,A,1
1863,12,109,119,A,1
1864,19,109,119,B,1
1865,18,109,119,A,1
1866,12,109,119,A,1
1867,12,110,119,A,1
1868,8,110,119,B,1
1869,5,110,120,B,1
1870,22,110,120,A,1
1871,18,110,120,A,1
1872,12,110,120,A,1
1873,13,110,120,B,1
1874,2,110,120,B,1
1875,16,110,120,B,1
1876,12,110,120,A,1
1877,3,111,120,A,1
1878,20,111,120,B,1
1879,8,111,120,B,1
1880,5,111,120,B,1
1881,14,111,121,B,1
1882,15,111,121,A,1
1883,3,111,121,A,1
1884,3,111,121,A,1
1885,3,112,121,A,1
1886,1,112,121,B,1
1887,14,112,121,B,1
1888,6,112,121,A,1
1889,4,112,121,A,1
1890,15,112,121,A,1
1891,12,112,121,A,1
1892,13,112,121,B,1
1893,20,112,121,B,1
1894,11,112,121,B,1
1895,3,112,121,A,1
1896,13,112,121,B,1
1897,20,112,121,B,1
1898,8,112,121,B,1
1899,14,112,121,B,1
1900,5,112,121,B,1
1901,5,112,122,B,1
1902,17,112,122,A,1
1903,9,112,122,A,1
1904,14,112,122,B,1
1905,14,112,122,B,1
1906,6,112,122,A,1
1907,22,112,122,A,1
1908,18,112,122,A,1
1909,12,112,122,A,1
1910,5,112,122,B,1
1911,5,112,122,B,1
1912,14,112,122,B,1
1913,6,112,122,A,1
1914,22,112,122,A,1
1915,18,112,122,A,1
1916,3,112,122,A,1
1917,13,112,122,B,1
1918,2,112,122,B,1
1919,18,112,122,A,1
1920,12,112,122,A,1
1921,3,113,122,A,1
1922,5,113,122,B,1
1923,5,113,122,B,1
1924,6,113,122,A,1
1925,4,113,122,A,1
1926,18,113,122,A,1
1927,3,113,122,A,1
1928,13,113,122,B,1
1929,20,113,122,B,1
1930,1,113,122,B,1
1931,5,113,123,B,1
1932,12,113,123,A,1
1933,13,113,123,B,1
1934,20,113,123,B,1
1935,16,113,123,B,1
1936,5,113,123,B,1
1937,6,113,123,A,1
1938,4,113,123,A,1
1939,9,113,123,A,1
1940,3,113,123,A,1
1941,13,113,123,B,1
1942,4,113,123,A,1
1943,15,113,123,A,1
1944,5,113,124,B,1
1945,22,113,124,A,1
1946,9,113,124,A,1
1947,12,114,124,A,1
1948,19,114,124,B,1
1949,11,114,124,B,1
1950,14,114,124,B,1
1951,6,114,124,A,1
1952,4,114,124,A,1
1953,18,114,124,A,1
1954,5,114,125,B,1
1955,4,114,125,A,1
1956,9,114,125,A,1
1957,3,114,125,A,1
1958,3,115,125,A,1
1959,5,115,126,B,1
1960,10,115,126,A,1
1961,3,115,126,A,1
1962,14,115,127,B,1
1963,21,115,127,A,1
1964,15,115,127,A,1
1965,5,115,127,B,1
1966,14,115,127,B,1
1967,14,115,127,B,1
1968,6,115,127,A,1
1969,22,115,127,A,1
1970,10,115,127,A,1
1971,12,115,127,A,1
1972,13,115,127,B,1
1973,19,115,127,B,1
1974,18,115,127,A,1
1975,12,115,127,A,1
1976,12,115,127,A,1
1977,3,115,127,A,1
1978,12,115,127,A,1
1979,13,115,127,B,1
1980,7,115,127,B,1
1981,8,115,127,B,1
1982,5,115,127,B,1
1983,6,115,127,A,1
1984,4,115,127,A,1
1985,10,115,127,A,1
1986,3,115,127,A,1
1987,3,115,127,A,1
1988,12,115,127,A,1
1989,13,115,127,B,1
1990,2,115,127,B,1
1991,8,115,127,B,1
1992,5,115,127,B,1
1993,14,115,127,B,1
1994,6,115,127,A,1
1995,22,115,127,A,1
1996,18,115,127,A,1
1997,3,115,127,A,1
1998,12,115,127,A,1
1999,13,115,127,B,1
2000,2,115,127,B,1
2001,8,115,127,B,1
2002,3,116,127,A,1
2003,16,116,127,B,1
2004,5,116,127,B,1
2005,5,116,127,B,1
2006,5,116,127,B,1
2007,6,116,127,A,1
2008,17,116,127,A,1
2009,15,116,127,A,1
2010,12,116,127,A,1
2011,5,116,127,B,1
2012,5,116,128,B,1
2013,17,116,128,A,1
2014,18,116,128,A,1
2015,12,116,128,A,1
2016,12,117,128,A,1
2017,7,117,128,B,1
2018,11,117,128,B,1
2019,5,117,129,B,1
2020,21,117,129,A,1
2021,10,117,129,A,1
2022,3,117,129,A,1
2023,3,117,129,A,1
2024,13,117,129,B,1
2025,22,117,129,A,1
2026,10,117,129,A,1
2027,3,118,129,A,1
2028,16,118,129,B,1
2029,5,118,130,B,1
2030,18,118,130,A,1
2031,3,119,130,A,1
2032,16,119,130,B,1
2033,5,119,131,B,1
2034,10,119,131,A,1
2035,3,119,131,A,1
2036,13,119,131,B,1
2037,2,119,131,B,1
2038,1,119,131,B,1
2039,5,119,132,B,1
2040,22,119,132,A,1
2041,10,119,132,A,1
2042,3,119,132,A,1
2043,12,119,132,A,1
2044,13,119,132,B,1
2045,2,119,132,B,1
2046,11,119,132,B,1
2047,14,119,132,B,1
2048,14,119,132,B,1
2049,6,119,132,A,1
2050,22,119,132,A,1
2051,8,119,132,B,1
2052,5,119,133,B,1
2053,18,119,133,A,1
2054,3,119,133,A,1
2055,14,119,134,B,1
2056,3,119,134,A,1
2057,12,119,134,A,1
2058,13,119,134,B,1
2059,7,119,134,B,1
2060,1,119,134,B,1
2061,5,119,134,B,1
2062,14,119,134,B,1
2063,14,119,134,B,1
2064,14,119,134,B,1
2065,6,119,134,A,1
2066,21,119,134,A,1
2067,15,119,134,A,1
2068,3,120,134,A,1
2069,19,120,134,B,1
2070,8,120,134,B,1
2071,5,120,134,B,1
2072,14,120,134,B,1
2073,6,120,134,A,1
2074,17,120,134,A,1
2075,9,120,134,A,1
2076,3,121,134,A,1
2077,2,121,134,B,1
2078,9,121,134,A,1
2079,3,122,134,A,1
2080,11,122,134,B,1
2081,5,122,134,B,1
2082,5,122,134,B,1
2083,6,122,134,A,1
2084,21,122,134,A,1
2085,15,122,134,A,1
2086,3,122,134,A,1
2087,3,122,134,A,1
2088,12,122,134,A,1
2089,12,122,134,A,1
2090,13,122,134,B,1
2091,2,122,134,B,1
2092,8,122,134,B,1
2093,14,122,134,B,1
2094,14,122,134,B,1
2095,6,122,134,A,1
2096,20,122,134,B,1
2097,16,122,134,B,1
2098,14,122,134,B,1
2099,5,122,134,B,1
2100,6,122,134,A,1
2101,17,122,134,A,1
2102,10,122,134,A,1
2103,12,122,134,A,1
2104,3,122,134,A,1
2105,12,122,134,A,1
2106,13,122,134,B,1
2107,7,122,134,B,1
2108,8,122,134,B,1
2109,5,122,134,B,1
2110,5,122,135,B,1
2111,10,122,135,A,1
2112,3,122,135,A,1
2113,12,122,135,A,1
2114,12,123,135,A,1
2115,20,123,135,B,1
2116,9,123,135,A,1
2117,12,123,135,A,1
2118,12,123,135,A,1
2119,13,123,135,B,1
2120,7,123,135,B,1
2121,1,123,135,B,1
2122,5,123,136,B,1
2123,12,124,136,A,1
2124,16,124,136,B,1
2125,5,124,137,B,1
2126,12,124,137,A,1
2127,12,124,137,A,1
2128,12,124,137,A,1
2129,3,125,137,A,1
2130,16,125,137,B,1
2131,5,125,137,B,1
2132,5,125,137,B,1
2133,6,125,137,A,1
2134,17,125,137,A,1
2135,18,125,137,A,1
2136,14,125,137,B,1
2137,14,125,137,B,1
2138,6,125,137,A,1
2139,21,125,137,A,1
2140,16,125,137,B,1
2141,12,125,137,A,1
2142,13,125,137,B,1
2143,19,125,137,B,1
2144,11,125,137,B,1
2145,14,125,137,B,1
2146,6,125,137,A,1
2147,4,125,137,A,1
2148,18,125,137,A,1
2149,3,125,137,A,1
2150,12,125,137,A,1
2151,14,125,137,B,1
2152,5,125,138,B,1
2153,12,125,138,A,1
2154,12,126,138,A,1
2155,11,126,138,B,1
2156,5,126,139,B,1
2157,15,126,139,A,1
2158,12,126,139,A,1
2159,13,126,139,B,1
2160,7,126,139,B,1
2161,11,126,139,B,1
2162,12,126,139,A,1
2163,12,127,139,A,1
2164,7,127,139,B,1
2165,11,127,139,B,1
2166,5,127,140,B,1
2167,15,127,140,A,1
2168,5,127,141,B,1
2169,18,127,141,A,1
2170,12,127,141,A,1
2171,13,127,141,B,1
2172,19,127,141,B,1
2173,8,127,141,B,1
2174,14,127,141,B,1
2175,6,127,141,A,1
2176,17,127,141,A,1
2177,9,127,141,A,1
2178,3,127,141,A,1
2179,12,127,141,A,1
2180,14,127,142,B,1
2181,15,127,142,A,1
2182,12,127,142,A,1
2183,13,127,142,B,1
2184,19,127,142,B,1
2185,8,127,142,B,1
2186,14,127,142,B,1
2187,6,127,142,A,1
2188,17,127,142,A,1
2189,10,127,142,A,1
2190,3,128,142,A,1
2191,19,128,142,B,1
2192,1,128,142,B,1
2193,5,128,142,B,1
2194,14,128,142,B,1
2195,6,128,142,A,1
2196,21,128,142,A,1
2197,15,128,142,A,1
2198,12,128,142,A,1
2199,12,128,142,A,1
2200,5,128,142,B,1
2201,5,128,143,B,1
2202,17,128,143,A,1
2203,9,128,143,A,1
2204,3,128,143,A,1
2205,12,128,143,A,1
2206,12,128,143,A,1
2207,13,128,143,B,1
2208,17,128,143,A,1
2209,9,128,143,A,1
2210,3,129,143,A,1
2211,11,129,143,B,1
2212,5,129,143,B,1
2213,14,129,143,B,1
2214,6,129,143,A,1
2215,22,129,143,A,1
2216,15,129,143,A,1
2217,12,129,143,A,1
2218,13,129,143,B,1
2219,19,129,143,B,1
2220,11,129,143,B,1
2221,5,129,144,B,1
